0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.549486304508778556e-01	8.772250264988356028e-01	8.005341901097020596e-01	7.776087865713501301e-01	7.786242645105694304e-01	7.869208841044539327e-01	7.973097854718187438e-01	8.082555645694931012e-01	8.193089850369759120e-01	8.303379244660185066e-01	8.413023759637244803e-01	8.521890487570376038e-01	8.629923962932456449e-01	8.737091177846078027e-01	8.843365667610515457e-01	8.948722921719520773e-01	9.053139076900232896e-01	9.156590560763592235e-01	9.259054010381295718e-01	9.360506269948223323e-01	9.460924410727731271e-01	9.560285756759272502e-01	9.658567911477996537e-01	9.755748783778598332e-01	9.851806613038761595e-01	9.946719992905672658e-01	1.004046789373670201e+00	9.813519624708426647e-01	1.023276801091669741e+00	1.058887909496419644e+00	1.087649800583905035e+00	1.108494608390935499e+00	1.119635535818825689e+00	1.035142262921655565e+00	9.549486304508778556e-01	8.772250264988356028e-01	9.549486304508778556e-01	8.772250264988356028e-01	8.005341901097020596e-01	7.776087865713501301e-01	7.786242645105694304e-01	7.869208841044539327e-01	7.973097854718187438e-01	8.082555645694931012e-01	8.193089850369759120e-01	8.303379244660185066e-01	8.413023759637244803e-01	8.521890487570376038e-01	8.629923962932456449e-01	8.737091177846078027e-01	8.843365667610515457e-01	8.948722921719520773e-01	9.053139076900232896e-01	9.156590560763592235e-01	9.259054010381295718e-01	9.360506269948223323e-01	9.460924410727731271e-01	9.560285756759272502e-01	9.658567911477996537e-01	9.755748783778598332e-01	9.851806613038761595e-01	9.946719992905672658e-01	1.004046789373670201e+00	9.813519624708426647e-01	1.023276801091669741e+00	1.058887909496419644e+00	1.087649800583905035e+00	1.108494608390935499e+00	1.119635535818825689e+00	1.035142262921655565e+00	9.549486304508778556e-01	8.772250264988356028e-01
-2.105192534200578613e+00	-1.991838253606321052e+00	-1.873653639610550536e+00	-1.791943684353739741e+00	-1.769377232201021055e+00	-1.764071863177678612e+00	-1.763612025552683038e+00	-1.764409987381821310e+00	-1.765436970573072806e+00	-1.766398588340758025e+00	-1.767210610441919405e+00	-1.767848904183336733e+00	-1.768306528173980263e+00	-1.768581468434923032e+00	-1.768673133522102425e+00	-1.768581352969216702e+00	-1.768306091077926911e+00	-1.767847365063373033e+00	-1.767205221523374004e+00	-1.766379729500210605e+00	-1.765370978210373032e+00	-1.764179076035470750e+00	-1.762804149801600717e+00	-1.761246344070153347e+00	-1.759505820361953132e+00	-1.757582756293546655e+00	-1.755477344620857139e+00	-1.760223944984608435e+00	-1.882352106251790946e+00	-1.998662193273397225e+00	-2.110016674165430040e+00	-2.216989216781869665e+00	-2.319899631844669852e+00	-2.214395501298569435e+00	-2.105192534200578613e+00	-1.991838253606321052e+00	-2.105192534200578613e+00	-1.991838253606321052e+00	-1.873653639610550536e+00	-1.791943684353739741e+00	-1.769377232201021055e+00	-1.764071863177678612e+00	-1.763612025552683038e+00	-1.764409987381821310e+00	-1.765436970573072806e+00	-1.766398588340758025e+00	-1.767210610441919405e+00	-1.767848904183336733e+00	-1.768306528173980263e+00	-1.768581468434923032e+00	-1.768673133522102425e+00	-1.768581352969216702e+00	-1.768306091077926911e+00	-1.767847365063373033e+00	-1.767205221523374004e+00	-1.766379729500210605e+00	-1.765370978210373032e+00	-1.764179076035470750e+00	-1.762804149801600717e+00	-1.761246344070153347e+00	-1.759505820361953132e+00	-1.757582756293546655e+00	-1.755477344620857139e+00	-1.760223944984608435e+00	-1.882352106251790946e+00	-1.998662193273397225e+00	-2.110016674165430040e+00	-2.216989216781869665e+00	-2.319899631844669852e+00	-2.214395501298569435e+00	-2.105192534200578613e+00	-1.991838253606321052e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.156590560763592235e-01	9.259054010381295718e-01	9.360506269948223323e-01	9.460924410727731271e-01	9.560285756759272502e-01	9.658567911477996537e-01	9.755748783778598332e-01	9.851806613038761595e-01	9.946719992905672658e-01	1.004046789373670201e+00	9.813519624708426647e-01	1.023276801091669741e+00	1.058887909496419644e+00	1.087649800583905035e+00	1.108494608390935499e+00	1.119635535818825689e+00	1.035142262921655565e+00	9.549486304508778556e-01	8.772250264988356028e-01	8.005341901097020596e-01	7.776087865713501301e-01	7.786242645105694304e-01	7.869208841044539327e-01	7.973097854718187438e-01	8.082555645694931012e-01	8.193089850369759120e-01	8.303379244660185066e-01	8.413023759637244803e-01	8.521890487570376038e-01	8.629923962932456449e-01	8.737091177846078027e-01	8.843365667610515457e-01	8.948722921719520773e-01	9.053139076900232896e-01	9.156590560763592235e-01	9.259054010381295718e-01	9.156590560763592235e-01	9.259054010381295718e-01	9.360506269948223323e-01	9.460924410727731271e-01	9.560285756759272502e-01	9.658567911477996537e-01	9.755748783778598332e-01	9.851806613038761595e-01	9.946719992905672658e-01	1.004046789373670201e+00	9.813519624708426647e-01	1.023276801091669741e+00	1.058887909496419644e+00	1.087649800583905035e+00	1.108494608390935499e+00	1.119635535818825689e+00	1.035142262921655565e+00	9.549486304508778556e-01	8.772250264988356028e-01	8.005341901097020596e-01	7.776087865713501301e-01	7.786242645105694304e-01	7.869208841044539327e-01	7.973097854718187438e-01	8.082555645694931012e-01	8.193089850369759120e-01	8.303379244660185066e-01	8.413023759637244803e-01	8.521890487570376038e-01	8.629923962932456449e-01	8.737091177846078027e-01	8.843365667610515457e-01	8.948722921719520773e-01	9.053139076900232896e-01	9.156590560763592235e-01	9.259054010381295718e-01
-1.767847365063373033e+00	-1.767205221523374004e+00	-1.766379729500210605e+00	-1.765370978210373032e+00	-1.764179076035470750e+00	-1.762804149801600717e+00	-1.761246344070153347e+00	-1.759505820361953132e+00	-1.757582756293546655e+00	-1.755477344620857139e+00	-1.760223944984608435e+00	-1.882352106251790946e+00	-1.998662193273397225e+00	-2.110016674165430040e+00	-2.216989216781869665e+00	-2.319899631844669852e+00	-2.214395501298569435e+00	-2.105192534200578613e+00	-1.991838253606321052e+00	-1.873653639610550536e+00	-1.791943684353739741e+00	-1.769377232201021055e+00	-1.764071863177678612e+00	-1.763612025552683038e+00	-1.764409987381821310e+00	-1.765436970573072806e+00	-1.766398588340758025e+00	-1.767210610441919405e+00	-1.767848904183336733e+00	-1.768306528173980263e+00	-1.768581468434923032e+00	-1.768673133522102425e+00	-1.768581352969216702e+00	-1.768306091077926911e+00	-1.767847365063373033e+00	-1.767205221523374004e+00	-1.767847365063373033e+00	-1.767205221523374004e+00	-1.766379729500210605e+00	-1.765370978210373032e+00	-1.764179076035470750e+00	-1.762804149801600717e+00	-1.761246344070153347e+00	-1.759505820361953132e+00	-1.757582756293546655e+00	-1.755477344620857139e+00	-1.760223944984608435e+00	-1.882352106251790946e+00	-1.998662193273397225e+00	-2.110016674165430040e+00	-2.216989216781869665e+00	-2.319899631844669852e+00	-2.214395501298569435e+00	-2.105192534200578613e+00	-1.991838253606321052e+00	-1.873653639610550536e+00	-1.791943684353739741e+00	-1.769377232201021055e+00	-1.764071863177678612e+00	-1.763612025552683038e+00	-1.764409987381821310e+00	-1.765436970573072806e+00	-1.766398588340758025e+00	-1.767210610441919405e+00	-1.767848904183336733e+00	-1.768306528173980263e+00	-1.768581468434923032e+00	-1.768673133522102425e+00	-1.768581352969216702e+00	-1.768306091077926911e+00	-1.767847365063373033e+00	-1.767205221523374004e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.156590560763592235e-01	9.259054010381295718e-01	9.360506269948223323e-01	9.460924410727731271e-01	9.560285756759272502e-01	9.658567911477996537e-01	9.755748783778598332e-01	9.851806613038761595e-01	9.946719992905672658e-01	1.004046789373670201e+00	9.813519624708426647e-01	1.023276801091669741e+00	1.058887909496419644e+00	1.087649800583905035e+00	1.108494608390935499e+00	1.119635535818825689e+00	1.035142262921655565e+00	9.549486304508778556e-01	8.772250264988356028e-01	8.005341901097020596e-01	7.776087865713501301e-01	7.786242645105694304e-01	7.869208841044539327e-01	7.973097854718187438e-01	8.082555645694931012e-01	8.193089850369759120e-01	8.303379244660185066e-01	8.413023759637244803e-01	8.521890487570376038e-01	8.629923962932456449e-01	8.737091177846078027e-01	8.843365667610515457e-01	8.948722921719520773e-01	9.053139076900232896e-01	9.156590560763592235e-01	9.259054010381295718e-01	9.156590560763592235e-01	9.259054010381295718e-01	9.360506269948223323e-01	9.460924410727731271e-01	9.560285756759272502e-01	9.658567911477996537e-01	9.755748783778598332e-01	9.851806613038761595e-01	9.946719992905672658e-01	1.004046789373670201e+00	9.813519624708426647e-01	1.023276801091669741e+00	1.058887909496419644e+00	1.087649800583905035e+00	1.108494608390935499e+00	1.119635535818825689e+00	1.035142262921655565e+00	9.549486304508778556e-01	8.772250264988356028e-01	8.005341901097020596e-01	7.776087865713501301e-01	7.786242645105694304e-01	7.869208841044539327e-01	7.973097854718187438e-01	8.082555645694931012e-01	8.193089850369759120e-01	8.303379244660185066e-01	8.413023759637244803e-01	8.521890487570376038e-01	8.629923962932456449e-01	8.737091177846078027e-01	8.843365667610515457e-01	8.948722921719520773e-01	9.053139076900232896e-01	9.156590560763592235e-01	9.259054010381295718e-01
-1.767847365063373033e+00	-1.767205221523374004e+00	-1.766379729500210605e+00	-1.765370978210373032e+00	-1.764179076035470750e+00	-1.762804149801600717e+00	-1.761246344070153347e+00	-1.759505820361953132e+00	-1.757582756293546655e+00	-1.755477344620857139e+00	-1.760223944984608435e+00	-1.882352106251790946e+00	-1.998662193273397225e+00	-2.110016674165430040e+00	-2.216989216781869665e+00	-2.319899631844669852e+00	-2.214395501298569435e+00	-2.105192534200578613e+00	-1.991838253606321052e+00	-1.873653639610550536e+00	-1.791943684353739741e+00	-1.769377232201021055e+00	-1.764071863177678612e+00	-1.763612025552683038e+00	-1.764409987381821310e+00	-1.765436970573072806e+00	-1.766398588340758025e+00	-1.767210610441919405e+00	-1.767848904183336733e+00	-1.768306528173980263e+00	-1.768581468434923032e+00	-1.768673133522102425e+00	-1.768581352969216702e+00	-1.768306091077926911e+00	-1.767847365063373033e+00	-1.767205221523374004e+00	-1.767847365063373033e+00	-1.767205221523374004e+00	-1.766379729500210605e+00	-1.765370978210373032e+00	-1.764179076035470750e+00	-1.762804149801600717e+00	-1.761246344070153347e+00	-1.759505820361953132e+00	-1.757582756293546655e+00	-1.755477344620857139e+00	-1.760223944984608435e+00	-1.882352106251790946e+00	-1.998662193273397225e+00	-2.110016674165430040e+00	-2.216989216781869665e+00	-2.319899631844669852e+00	-2.214395501298569435e+00	-2.105192534200578613e+00	-1.991838253606321052e+00	-1.873653639610550536e+00	-1.791943684353739741e+00	-1.769377232201021055e+00	-1.764071863177678612e+00	-1.763612025552683038e+00	-1.764409987381821310e+00	-1.765436970573072806e+00	-1.766398588340758025e+00	-1.767210610441919405e+00	-1.767848904183336733e+00	-1.768306528173980263e+00	-1.768581468434923032e+00	-1.768673133522102425e+00	-1.768581352969216702e+00	-1.768306091077926911e+00	-1.767847365063373033e+00	-1.767205221523374004e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
