0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.753337276145686019e-01	8.934700458896437381e-01	8.535266125533919057e-01	8.407988178590694028e-01	8.388912394855083665e-01	8.411382953489328074e-01	8.449546453749258168e-01	8.493547292655185821e-01	8.539651826817828972e-01	8.586448248636930902e-01	8.633402420397352506e-01	8.680311557982537396e-01	8.727097916579269477e-01	8.773730927675361668e-01	8.820197821454945908e-01	8.866492544189367164e-01	8.912611577836393462e-01	8.958552363450194012e-01	9.004312706807929834e-01	9.049890554533142062e-01	9.095283909964867464e-01	9.140490801732671367e-01	9.185509272207130760e-01	9.230337373442837334e-01	9.274973165943375397e-01	9.319414718486698224e-01	9.363660108346282263e-01	9.407707421657287572e-01	9.451554753832984712e-01	9.343573007591665647e-01	1.008089739509512306e+00	1.075746247699218339e+00	1.137561985192738101e+00	1.192977816452581052e+00	1.240207832432420609e+00	1.217087651299895823e+00	1.135366033897445392e+00	1.055452958881678782e+00	9.753337276145686019e-01	9.753337276145686019e-01	8.934700458896437381e-01	8.535266125533919057e-01	8.407988178590694028e-01	8.388912394855083665e-01	8.411382953489328074e-01	8.449546453749258168e-01	8.493547292655185821e-01	8.539651826817828972e-01	8.586448248636930902e-01	8.633402420397352506e-01	8.680311557982537396e-01	8.727097916579269477e-01	8.773730927675361668e-01	8.820197821454945908e-01	8.866492544189367164e-01	8.912611577836393462e-01	8.958552363450194012e-01	9.004312706807929834e-01	9.049890554533142062e-01	9.095283909964867464e-01	9.140490801732671367e-01	9.185509272207130760e-01	9.230337373442837334e-01	9.274973165943375397e-01	9.319414718486698224e-01	9.363660108346282263e-01	9.407707421657287572e-01	9.451554753832984712e-01	9.343573007591665647e-01	1.008089739509512306e+00	1.075746247699218339e+00	1.137561985192738101e+00	1.192977816452581052e+00	1.240207832432420609e+00	1.217087651299895823e+00	1.135366033897445392e+00	1.055452958881678782e+00	9.753337276145686019e-01
-2.078657005633024912e+00	-1.925761664281432139e+00	-1.827205928503835120e+00	-1.789508593842898510e+00	-1.775447642991708319e+00	-1.770358620101006863e+00	-1.768631313456244580e+00	-1.768145503934176466e+00	-1.768103727929269731e+00	-1.768206584212345778e+00	-1.768341741106138176e+00	-1.768467063128371652e+00	-1.768566746124740297e+00	-1.768634862014033526e+00	-1.768669187007733345e+00	-1.768668886968738141e+00	-1.768633649365136229e+00	-1.768563357737011454e+00	-1.768457969616204606e+00	-1.768317470743719477e+00	-1.768141857899242941e+00	-1.767931132460030863e+00	-1.767685297982930281e+00	-1.767404359294644234e+00	-1.767088322147130741e+00	-1.766737193084488400e+00	-1.766350979388697562e+00	-1.765929689054480001e+00	-1.765473330774642857e+00	-1.766530879903289053e+00	-1.927753995097870598e+00	-2.080320022783136213e+00	-2.226220675389243286e+00	-2.366888413987323414e+00	-2.503373840089764713e+00	-2.503025642717740862e+00	-2.365998933667309068e+00	-2.224912707773533782e+00	-2.078657005633024912e+00	-2.078657005633024912e+00	-1.925761664281432139e+00	-1.827205928503835120e+00	-1.789508593842898510e+00	-1.775447642991708319e+00	-1.770358620101006863e+00	-1.768631313456244580e+00	-1.768145503934176466e+00	-1.768103727929269731e+00	-1.768206584212345778e+00	-1.768341741106138176e+00	-1.768467063128371652e+00	-1.768566746124740297e+00	-1.768634862014033526e+00	-1.768669187007733345e+00	-1.768668886968738141e+00	-1.768633649365136229e+00	-1.768563357737011454e+00	-1.768457969616204606e+00	-1.768317470743719477e+00	-1.768141857899242941e+00	-1.767931132460030863e+00	-1.767685297982930281e+00	-1.767404359294644234e+00	-1.767088322147130741e+00	-1.766737193084488400e+00	-1.766350979388697562e+00	-1.765929689054480001e+00	-1.765473330774642857e+00	-1.766530879903289053e+00	-1.927753995097870598e+00	-2.080320022783136213e+00	-2.226220675389243286e+00	-2.366888413987323414e+00	-2.503373840089764713e+00	-2.503025642717740862e+00	-2.365998933667309068e+00	-2.224912707773533782e+00	-2.078657005633024912e+00
0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.049890554533142062e-01	9.095283909964867464e-01	9.140490801732671367e-01	9.185509272207130760e-01	9.230337373442837334e-01	9.274973165943375397e-01	9.319414718486698224e-01	9.363660108346282263e-01	9.407707421657287572e-01	9.451554753832984712e-01	9.343573007591665647e-01	1.008089739509512306e+00	1.075746247699218339e+00	1.137561985192738101e+00	1.192977816452581052e+00	1.240207832432420609e+00	1.217087651299895823e+00	1.135366033897445392e+00	1.055452958881678782e+00	9.753337276145686019e-01	8.934700458896437381e-01	8.535266125533919057e-01	8.407988178590694028e-01	8.388912394855083665e-01	8.411382953489328074e-01	8.449546453749258168e-01	8.493547292655185821e-01	8.539651826817828972e-01	8.586448248636930902e-01	8.633402420397352506e-01	8.680311557982537396e-01	8.727097916579269477e-01	8.773730927675361668e-01	8.820197821454945908e-01	8.866492544189367164e-01	8.912611577836393462e-01	8.958552363450194012e-01	9.004312706807929834e-01	9.049890554533142062e-01	9.049890554533142062e-01	9.095283909964867464e-01	9.140490801732671367e-01	9.185509272207130760e-01	9.230337373442837334e-01	9.274973165943375397e-01	9.319414718486698224e-01	9.363660108346282263e-01	9.407707421657287572e-01	9.451554753832984712e-01	9.343573007591665647e-01	1.008089739509512306e+00	1.075746247699218339e+00	1.137561985192738101e+00	1.192977816452581052e+00	1.240207832432420609e+00	1.217087651299895823e+00	1.135366033897445392e+00	1.055452958881678782e+00	9.753337276145686019e-01	8.934700458896437381e-01	8.535266125533919057e-01	8.407988178590694028e-01	8.388912394855083665e-01	8.411382953489328074e-01	8.449546453749258168e-01	8.493547292655185821e-01	8.539651826817828972e-01	8.586448248636930902e-01	8.633402420397352506e-01	8.680311557982537396e-01	8.727097916579269477e-01	8.773730927675361668e-01	8.820197821454945908e-01	8.866492544189367164e-01	8.912611577836393462e-01	8.958552363450194012e-01	9.004312706807929834e-01	9.049890554533142062e-01
-1.768317470743719477e+00	-1.768141857899242941e+00	-1.767931132460030863e+00	-1.767685297982930281e+00	-1.767404359294644234e+00	-1.767088322147130741e+00	-1.766737193084488400e+00	-1.766350979388697562e+00	-1.765929689054480001e+00	-1.765473330774642857e+00	-1.766530879903289053e+00	-1.927753995097870598e+00	-2.080320022783136213e+00	-2.226220675389243286e+00	-2.366888413987323414e+00	-2.503373840089764713e+00	-2.503025642717740862e+00	-2.365998933667309068e+00	-2.224912707773533782e+00	-2.078657005633024912e+00	-1.925761664281432139e+00	-1.827205928503835120e+00	-1.789508593842898510e+00	-1.775447642991708319e+00	-1.770358620101006863e+00	-1.768631313456244580e+00	-1.768145503934176466e+00	-1.768103727929269731e+00	-1.768206584212345778e+00	-1.768341741106138176e+00	-1.768467063128371652e+00	-1.768566746124740297e+00	-1.768634862014033526e+00	-1.768669187007733345e+00	-1.768668886968738141e+00	-1.768633649365136229e+00	-1.768563357737011454e+00	-1.768457969616204606e+00	-1.768317470743719477e+00	-1.768317470743719477e+00	-1.768141857899242941e+00	-1.767931132460030863e+00	-1.767685297982930281e+00	-1.767404359294644234e+00	-1.767088322147130741e+00	-1.766737193084488400e+00	-1.766350979388697562e+00	-1.765929689054480001e+00	-1.765473330774642857e+00	-1.766530879903289053e+00	-1.927753995097870598e+00	-2.080320022783136213e+00	-2.226220675389243286e+00	-2.366888413987323414e+00	-2.503373840089764713e+00	-2.503025642717740862e+00	-2.365998933667309068e+00	-2.224912707773533782e+00	-2.078657005633024912e+00	-1.925761664281432139e+00	-1.827205928503835120e+00	-1.789508593842898510e+00	-1.775447642991708319e+00	-1.770358620101006863e+00	-1.768631313456244580e+00	-1.768145503934176466e+00	-1.768103727929269731e+00	-1.768206584212345778e+00	-1.768341741106138176e+00	-1.768467063128371652e+00	-1.768566746124740297e+00	-1.768634862014033526e+00	-1.768669187007733345e+00	-1.768668886968738141e+00	-1.768633649365136229e+00	-1.768563357737011454e+00	-1.768457969616204606e+00	-1.768317470743719477e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
9.049890554533142062e-01	9.095283909964867464e-01	9.140490801732671367e-01	9.185509272207130760e-01	9.230337373442837334e-01	9.274973165943375397e-01	9.319414718486698224e-01	9.363660108346282263e-01	9.407707421657287572e-01	9.451554753832984712e-01	9.343573007591665647e-01	1.008089739509512306e+00	1.075746247699218339e+00	1.137561985192738101e+00	1.192977816452581052e+00	1.240207832432420609e+00	1.217087651299895823e+00	1.135366033897445392e+00	1.055452958881678782e+00	9.753337276145686019e-01	8.934700458896437381e-01	8.535266125533919057e-01	8.407988178590694028e-01	8.388912394855083665e-01	8.411382953489328074e-01	8.449546453749258168e-01	8.493547292655185821e-01	8.539651826817828972e-01	8.586448248636930902e-01	8.633402420397352506e-01	8.680311557982537396e-01	8.727097916579269477e-01	8.773730927675361668e-01	8.820197821454945908e-01	8.866492544189367164e-01	8.912611577836393462e-01	8.958552363450194012e-01	9.004312706807929834e-01	9.049890554533142062e-01	9.049890554533142062e-01	9.095283909964867464e-01	9.140490801732671367e-01	9.185509272207130760e-01	9.230337373442837334e-01	9.274973165943375397e-01	9.319414718486698224e-01	9.363660108346282263e-01	9.407707421657287572e-01	9.451554753832984712e-01	9.343573007591665647e-01	1.008089739509512306e+00	1.075746247699218339e+00	1.137561985192738101e+00	1.192977816452581052e+00	1.240207832432420609e+00	1.217087651299895823e+00	1.135366033897445392e+00	1.055452958881678782e+00	9.753337276145686019e-01	8.934700458896437381e-01	8.535266125533919057e-01	8.407988178590694028e-01	8.388912394855083665e-01	8.411382953489328074e-01	8.449546453749258168e-01	8.493547292655185821e-01	8.539651826817828972e-01	8.586448248636930902e-01	8.633402420397352506e-01	8.680311557982537396e-01	8.727097916579269477e-01	8.773730927675361668e-01	8.820197821454945908e-01	8.866492544189367164e-01	8.912611577836393462e-01	8.958552363450194012e-01	9.004312706807929834e-01	9.049890554533142062e-01
-1.768317470743719477e+00	-1.768141857899242941e+00	-1.767931132460030863e+00	-1.767685297982930281e+00	-1.767404359294644234e+00	-1.767088322147130741e+00	-1.766737193084488400e+00	-1.766350979388697562e+00	-1.765929689054480001e+00	-1.765473330774642857e+00	-1.766530879903289053e+00	-1.927753995097870598e+00	-2.080320022783136213e+00	-2.226220675389243286e+00	-2.366888413987323414e+00	-2.503373840089764713e+00	-2.503025642717740862e+00	-2.365998933667309068e+00	-2.224912707773533782e+00	-2.078657005633024912e+00	-1.925761664281432139e+00	-1.827205928503835120e+00	-1.789508593842898510e+00	-1.775447642991708319e+00	-1.770358620101006863e+00	-1.768631313456244580e+00	-1.768145503934176466e+00	-1.768103727929269731e+00	-1.768206584212345778e+00	-1.768341741106138176e+00	-1.768467063128371652e+00	-1.768566746124740297e+00	-1.768634862014033526e+00	-1.768669187007733345e+00	-1.768668886968738141e+00	-1.768633649365136229e+00	-1.768563357737011454e+00	-1.768457969616204606e+00	-1.768317470743719477e+00	-1.768317470743719477e+00	-1.768141857899242941e+00	-1.767931132460030863e+00	-1.767685297982930281e+00	-1.767404359294644234e+00	-1.767088322147130741e+00	-1.766737193084488400e+00	-1.766350979388697562e+00	-1.765929689054480001e+00	-1.765473330774642857e+00	-1.766530879903289053e+00	-1.927753995097870598e+00	-2.080320022783136213e+00	-2.226220675389243286e+00	-2.366888413987323414e+00	-2.503373840089764713e+00	-2.503025642717740862e+00	-2.365998933667309068e+00	-2.224912707773533782e+00	-2.078657005633024912e+00	-1.925761664281432139e+00	-1.827205928503835120e+00	-1.789508593842898510e+00	-1.775447642991708319e+00	-1.770358620101006863e+00	-1.768631313456244580e+00	-1.768145503934176466e+00	-1.768103727929269731e+00	-1.768206584212345778e+00	-1.768341741106138176e+00	-1.768467063128371652e+00	-1.768566746124740297e+00	-1.768634862014033526e+00	-1.768669187007733345e+00	-1.768668886968738141e+00	-1.768633649365136229e+00	-1.768563357737011454e+00	-1.768457969616204606e+00	-1.768317470743719477e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.220446049250313081e-16	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
