1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.877999999999999947e-01	2.340000000000000135e-01	1.877999999999999947e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.877999999999999947e-01	2.340000000000000135e-01	1.877999999999999947e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01
1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.344100000000000072e+00	1.416900000000000048e+00	1.344100000000000072e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.344100000000000072e+00	1.416900000000000048e+00	1.344100000000000072e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00
-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.508500000000000174e+00	-2.617700000000000138e+00	-2.508500000000000174e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.508500000000000174e+00	-2.617700000000000138e+00	-2.508500000000000174e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00
-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.877999999999999947e-01	-2.340000000000000135e-01	-1.877999999999999947e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.877999999999999947e-01	-2.340000000000000135e-01	-1.877999999999999947e-01	-1.160000000000000059e-01
1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.344100000000000072e+00	1.416900000000000048e+00	1.344100000000000072e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.124500000000000055e+00	1.344100000000000072e+00	1.416900000000000048e+00	1.344100000000000072e+00	1.124500000000000055e+00
-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.508500000000000174e+00	-2.617700000000000138e+00	-2.508500000000000174e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.508500000000000174e+00	-2.617700000000000138e+00	-2.508500000000000174e+00	-2.133199999999999985e+00
1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.877999999999999947e-01	2.340000000000000135e-01	1.877999999999999947e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.160000000000000059e-01	1.877999999999999947e-01	2.340000000000000135e-01	1.877999999999999947e-01	1.160000000000000059e-01
1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.164400000000000102e+00	1.200800000000000090e+00	1.164400000000000102e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.008799999999999919e+00	1.164400000000000102e+00	1.200800000000000090e+00	1.164400000000000102e+00	1.008799999999999919e+00
-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.508500000000000174e+00	-2.617700000000000138e+00	-2.508500000000000174e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.133199999999999985e+00	-2.508500000000000174e+00	-2.617700000000000138e+00	-2.508500000000000174e+00	-2.133199999999999985e+00
-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.877999999999999947e-01	-2.340000000000000135e-01	-1.877999999999999947e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.877999999999999947e-01	-2.340000000000000135e-01	-1.877999999999999947e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01	-1.160000000000000059e-01
